timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617204356592,252,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,LOAD 2-100,text,false,,2326,0,3,57,http://localhost:8080/todolist,0,0,252
1617204356603,252,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-75,text,false,,2326,0,51,58,http://localhost:8080/todolist,0,0,252
1617204356604,262,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-90,text,false,,2326,0,52,59,http://localhost:8080/todolist,0,0,262
1617204356611,264,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,LOAD 2-99,text,false,,2326,0,3,60,http://localhost:8080/todolist,0,0,264
1617204356613,270,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-74,text,false,,2326,0,54,61,http://localhost:8080/todolist,0,0,270
1617204356616,276,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-86,text,false,,2326,0,54,61,http://localhost:8080/todolist,0,0,276
1617204356624,276,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-73,text,false,,2326,0,55,62,http://localhost:8080/todolist,0,0,276
1617204356624,288,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-96,text,false,,2326,0,57,65,http://localhost:8080/todolist,0,0,288
1617204356634,287,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-72,text,false,,2326,0,57,65,http://localhost:8080/todolist,0,0,287
1617204356633,297,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-93,text,false,,2326,0,58,66,http://localhost:8080/todolist,0,0,297
1617204356643,298,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-71,text,false,,2326,0,59,67,http://localhost:8080/todolist,0,0,298
1617204356650,301,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-98,text,false,,2326,0,60,68,http://localhost:8080/todolist,0,0,301
1617204356641,319,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-94,text,false,,2326,0,61,69,http://localhost:8080/todolist,0,0,319
1617204356651,318,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-70,text,false,,2326,0,62,70,http://localhost:8080/todolist,0,0,318
1617204356662,315,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-69,text,false,,2326,0,63,71,http://localhost:8080/todolist,0,0,315
1617204356662,324,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-95,text,false,,2326,0,64,72,http://localhost:8080/todolist,0,0,324
1617204356672,324,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-100,text,false,,2326,0,65,74,http://localhost:8080/todolist,0,0,324
1617204356683,323,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-67,text,false,,2326,0,66,75,http://localhost:8080/todolist,0,0,323
1617204356684,331,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-84,text,false,,2326,0,67,76,http://localhost:8080/todolist,0,0,331
1617204356674,352,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-68,text,false,,2326,0,68,77,http://localhost:8080/todolist,0,0,352
1617204356688,347,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,STRESS 4-199,text,false,,2326,0,4,78,http://localhost:8080/todolist,0,0,347
1617204356693,351,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-85,text,false,,2326,0,70,79,http://localhost:8080/todolist,0,0,351
1617204356694,361,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-66,text,false,,2326,0,71,80,http://localhost:8080/todolist,0,0,360
1617204356702,361,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-99,text,false,,2326,0,72,81,http://localhost:8080/todolist,0,0,361
1617204356704,367,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-65,text,false,,2326,0,72,82,http://localhost:8080/todolist,0,0,367
1617204356711,368,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-92,text,false,,2326,0,73,83,http://localhost:8080/todolist,0,0,368
1617204356716,373,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-64,text,false,,2326,0,74,84,http://localhost:8080/todolist,0,0,373
1617204356721,379,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-91,text,false,,2326,0,75,85,http://localhost:8080/todolist,0,0,379
1617204356723,386,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-63,text,false,,2326,0,76,86,http://localhost:8080/todolist,0,0,386
1617204356731,387,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-97,text,false,,2326,0,77,87,http://localhost:8080/todolist,0,0,387
1617204356734,393,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-62,text,false,,2326,0,78,88,http://localhost:8080/todolist,0,0,393
1617204356740,397,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-89,text,false,,2326,0,79,90,http://localhost:8080/todolist,0,0,396
1617204356747,400,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-61,text,false,,2326,0,80,91,http://localhost:8080/todolist,0,0,400
1617204356751,406,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-60,text,false,,2326,0,81,92,http://localhost:8080/todolist,0,0,406
1617204356749,417,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-87,text,false,,2326,0,82,93,http://localhost:8080/todolist,0,0,417
1617204356766,410,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,LOAD 2-98,text,false,,2326,0,5,94,http://localhost:8080/todolist,0,0,410
1617204356765,422,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,STRESS 4-200,text,false,,2326,0,5,95,http://localhost:8080/todolist,0,0,422
1617204356766,430,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-59,text,false,,2326,0,85,96,http://localhost:8080/todolist,0,0,430
1617204356769,438,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-80,text,false,,2326,0,86,97,http://localhost:8080/todolist,0,0,438
1617204356781,436,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-79,text,false,,2326,0,87,99,http://localhost:8080/todolist,0,0,436
1617204356773,456,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-58,text,false,,2326,0,88,100,http://localhost:8080/todolist,0,0,456
1617204356783,456,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-57,text,false,,2326,0,89,101,http://localhost:8080/todolist,0,0,455
1617204356789,460,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-81,text,false,,2326,0,90,102,http://localhost:8080/todolist,0,0,460
1617204356793,465,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-56,text,false,,2326,0,91,103,http://localhost:8080/todolist,0,0,465
1617204356804,462,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-55,text,false,,2326,0,92,104,http://localhost:8080/todolist,0,0,462
1617204356798,477,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-78,text,false,,2326,0,93,105,http://localhost:8080/todolist,0,0,477
1617204356806,478,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-77,text,false,,2326,0,94,106,http://localhost:8080/todolist,0,0,478
1617204356813,480,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-54,text,false,,2326,0,95,108,http://localhost:8080/todolist,0,0,480
1617204356816,499,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-88,text,false,,2326,0,97,110,http://localhost:8080/todolist,0,0,499
1617204356823,501,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-53,text,false,,2326,0,98,111,http://localhost:8080/todolist,0,0,501
1617204356826,507,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-82,text,false,,2326,0,99,112,http://localhost:8080/todolist,0,0,507
1617204356833,511,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-52,text,false,,2326,0,100,113,http://localhost:8080/todolist,0,0,511
1617204356842,510,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-51,text,false,,2326,0,99,112,http://localhost:8080/todolist,0,0,510
1617204357015,343,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-84,text,false,,2326,0,99,112,http://localhost:8080/todolist,0,0,343
1617204357333,25,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-82,text,false,,2326,0,99,112,http://localhost:8080/todolist,0,0,25
1617204356996,363,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-100,text,false,,2326,0,99,112,http://localhost:8080/todolist,0,0,363
1617204356986,373,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-95,text,false,,2326,0,99,112,http://localhost:8080/todolist,0,0,373
1617204356952,407,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-98,text,false,,2326,0,99,112,http://localhost:8080/todolist,0,0,407
1617204356960,399,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-94,text,false,,2326,0,98,111,http://localhost:8080/todolist,0,0,399
1617204356941,418,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-71,text,false,,2326,0,95,108,http://localhost:8080/todolist,0,0,418
1617204357044,315,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-85,text,false,,2326,0,95,108,http://localhost:8080/todolist,0,0,315
1617204357063,296,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-99,text,false,,2326,0,94,107,http://localhost:8080/todolist,0,0,296
1617204357055,304,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-66,text,false,,2326,0,94,107,http://localhost:8080/todolist,0,0,304
1617204356892,467,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-86,text,false,,2326,0,94,107,http://localhost:8080/todolist,0,0,467
1617204356931,429,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-93,text,false,,2326,0,92,105,http://localhost:8080/todolist,0,0,429
1617204357080,280,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-92,text,false,,2326,0,91,104,http://localhost:8080/todolist,0,0,280
1617204357089,271,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-64,text,false,,2326,0,91,104,http://localhost:8080/todolist,0,0,271
1617204356913,447,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-96,text,false,,2326,0,91,104,http://localhost:8080/todolist,0,0,447
1617204356913,447,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-44,text,false,,2326,0,91,104,http://localhost:8080/todolist,0,0,447
1617204357121,239,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-23,text,false,,2326,0,90,103,http://localhost:8080/todolist,0,0,239
1617204357101,259,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-91,text,false,,2326,0,90,103,http://localhost:8080/todolist,0,0,259
1617204357154,206,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-20,text,false,,2326,0,89,102,http://localhost:8080/todolist,0,0,206
1617204357137,223,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,STRESS 4-196,text,false,,2326,0,6,102,http://localhost:8080/todolist,0,0,223
1617204357157,204,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-60,text,false,,2326,0,87,100,http://localhost:8080/todolist,0,0,203
1617204357131,230,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-22,text,false,,2326,0,87,100,http://localhost:8080/todolist,0,0,230
1617204357128,233,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-62,text,false,,2326,0,86,99,http://localhost:8080/todolist,0,0,233
1617204357109,252,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-63,text,false,,2326,0,86,99,http://localhost:8080/todolist,0,0,252
1617204357143,218,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-21,text,false,,2326,0,85,98,http://localhost:8080/todolist,0,0,218
1617204357102,259,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-25,text,false,,2326,0,84,97,http://localhost:8080/todolist,0,0,259
1617204357112,249,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-24,text,false,,2326,0,83,96,http://localhost:8080/todolist,0,0,249
1617204357091,271,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-26,text,false,,2326,0,83,96,http://localhost:8080/todolist,0,0,271
1617204357063,299,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-29,text,false,,2326,0,81,94,http://localhost:8080/todolist,0,0,299
1617204357081,281,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-27,text,false,,2326,0,81,94,http://localhost:8080/todolist,0,0,281
1617204357071,291,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-65,text,false,,2326,0,81,94,http://localhost:8080/todolist,0,0,291
1617204357071,291,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,LOAD 2-96,text,false,,2326,0,6,93,http://localhost:8080/todolist,0,0,291
1617204357147,215,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-61,text,false,,2326,0,79,92,http://localhost:8080/todolist,0,0,215
1617204357161,202,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-19,text,false,,2326,0,79,92,http://localhost:8080/todolist,0,0,202
1617204357167,196,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-87,text,false,,2326,0,78,91,http://localhost:8080/todolist,0,0,196
1617204357177,186,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,LOAD 2-98,text,false,,2326,0,6,91,http://localhost:8080/todolist,0,0,186
1617204357171,192,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-18,text,false,,2326,0,77,90,http://localhost:8080/todolist,0,0,192
1617204357188,176,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,STRESS 4-200,text,false,,2326,0,6,89,http://localhost:8080/todolist,0,0,176
1617204357191,175,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-16,text,false,,2326,0,76,89,http://localhost:8080/todolist,0,0,175
1617204357181,188,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-17,text,false,,2326,0,75,88,http://localhost:8080/todolist,0,0,187
1617204357201,169,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-15,text,false,,2326,0,74,87,http://localhost:8080/todolist,0,0,169
